Position,Win Probability,Average Score,Was Reached?,1,2,3,4,5,6,7,8,9,10,11,12
2 3 4 5 6 7 8,0.0683112,11.2154,No,N/A,2,3,4,5,6,7,8,2 7,2 8,3 8,4 8
2 3 4 5 6,0.115167,6.36961,No,N/A,2,3,4,5,6,2 5,2 6,3 6,4 6,5 6,2 4 6
2 4 6 7 8,0.041731,15.2601,No,N/A,2,N/A,4,N/A,6,7,8,2 7,2 8,4 7,4 8
2 4 5 7,0.0716307,10.6312,No,N/A,2,N/A,4,5,2 4,7,N/A,2 7,N/A,4 7,5 7
2 3 6,0.109311,6.26535,No,N/A,2,3,N/A,2 3,6,N/A,2 6,3 6,N/A,2 3 6,N/A
2 3 4 6 7,0.0868484,8.51355,No,N/A,2,3,4,2 3,6,7,2 6,2 7,3 7,4 7,2 3 7
2 3 6 7 8,0.0529573,13.2084,No,N/A,2,3,N/A,2 3,6,7,8,2 7,2 8,3 8,2 3 7
2 4 5 6 7 8,0.0471743,14.3589,No,N/A,2,N/A,4,5,6,7,8,2 7,2 8,4 7,4 8
2 3 4 5 6 8,0.0801945,9.5568,No,N/A,2,3,4,5,6,2 5,8,3 6,2 8,3 8,4 8
3 4 5 6 8,0.0503639,12.7674,No,N/A,N/A,3,4,5,6,3 4,8,3 6,4 6,3 8,4 8
3 5 6 8,0.0311285,15.5346,No,N/A,N/A,3,N/A,5,6,N/A,8,3 6,N/A,3 8,N/A
2 4 6 8,0.0363083,14.7384,No,N/A,2,N/A,4,N/A,6,N/A,8,N/A,2 8,N/A,4 8
2 3 4 6 7 8,0.061953,11.7045,No,N/A,2,3,4,2 3,6,7,8,2 7,2 8,3 8,4 8
3 5 6 7,0.0625857,11.0969,No,N/A,N/A,3,N/A,5,6,7,3 5,3 6,3 7,5 6,5 7
2 4 5 7 8,0.0513332,12.9065,No,N/A,2,N/A,4,5,2 4,7,8,2 7,2 8,4 7,4 8
3 4 6 8,0.0535837,11.7514,No,N/A,N/A,3,4,N/A,6,3 4,8,3 6,4 6,3 8,4 8
2 3 5 7 8,0.0459581,14.4407,No,N/A,2,3,N/A,5,N/A,7,8,2 7,2 8,3 8,5 7
3 5 7 8,0.0313357,15.905,No,N/A,N/A,3,N/A,5,N/A,7,8,N/A,3 7,3 8,5 7
3 4 5 6 7 8,0.0430389,14.8081,No,N/A,N/A,3,4,5,6,7,8,3 6,3 7,3 8,4 8
2 3 6 7,0.0948645,8.42713,No,N/A,2,3,N/A,2 3,6,7,2 6,2 7,3 7,2 3 6,2 3 7
3 4 6 7,0.0541409,12.47,No,N/A,N/A,3,4,N/A,6,7,N/A,3 6,3 7,4 7,N/A
2 4 5 8,0.0762174,9.44483,No,N/A,2,N/A,4,5,2 4,2 5,8,4 5,2 8,2 4 5,4 8
2 3 4 6 8,0.0726428,9.92292,No,N/A,2,3,4,2 3,6,3 4,8,3 6,2 8,3 8,4 8
2 3 5 6 7,0.0799659,9.94383,No,N/A,2,3,N/A,5,6,7,2 6,2 7,3 7,5 6,5 7
3 4 5 7,0.0797325,10.0142,No,N/A,N/A,3,4,5,N/A,7,3 5,4 5,3 7,4 7,5 7
2 3 4 7 8,0.0681275,10.5208,No,N/A,2,3,4,2 3,2 4,7,8,2 7,2 8,3 8,4 8
2 4 7 8,0.0527263,11.9017,No,N/A,2,N/A,4,N/A,2 4,7,8,2 7,2 8,4 7,4 8
3 5 6,0.0745885,8.92353,No,N/A,N/A,3,N/A,5,6,N/A,3 5,3 6,N/A,5 6,N/A
2 4 5 6 8,0.057637,12.1554,No,N/A,2,N/A,4,5,6,2 5,8,4 5,2 8,5 6,4 8
2 3 6 8,0.0584562,11.5737,No,N/A,2,3,N/A,2 3,6,N/A,8,3 6,2 8,3 8,N/A
2 4 6 7,0.0770319,9.97224,No,N/A,2,N/A,4,N/A,6,7,2 6,2 7,4 6,4 7,2 4 6
2 3 5 6 8,0.0614097,12.1593,No,N/A,2,3,N/A,5,6,2 5,8,3 6,2 8,3 8,N/A
2 3 4 8,0.102023,7.54936,No,N/A,2,3,4,2 3,2 4,3 4,8,2 3 4,2 8,3 8,4 8
2 3 4 5 7 8,0.0655482,11.3318,No,N/A,2,3,4,5,2 4,7,8,2 7,2 8,3 8,4 8
3 4 5 6,0.102752,7.91067,No,N/A,N/A,3,4,5,6,3 4,3 5,3 6,4 6,5 6,3 4 5
2 3 5 6 7 8,0.0502744,14.4089,No,N/A,2,3,N/A,5,6,7,8,2 7,2 8,3 8,5 7
2 3 4 6,0.129415,5.6044,No,N/A,2,3,4,2 3,6,3 4,2 6,3 6,4 6,2 3 6,2 4 6
2 3 4 5 8,0.0795134,8.9905,No,N/A,2,3,4,5,2 4,2 5,8,4 5,2 8,3 8,4 8
2 3 5 7,0.0860768,9.52778,No,N/A,2,3,N/A,5,N/A,7,3 5,2 7,3 7,N/A,5 7
2 3 4 5,0.130873,4.89969,No,N/A,2,3,4,5,2 4,2 5,3 5,4 5,2 3 5,2 4 5,3 4 5
2 3 5 6,0.115112,7.21916,No,N/A,2,3,N/A,5,6,2 5,2 6,3 6,2 3 5,5 6,N/A
